#MODEL            ddt_2013_N100_neb_ddt
#TEXP             150.000
#WAVERANGE        3.50e+03 2.80e+05
#EWFRAC           1.00e-03
#DLAM             3.50e+03 1.00e+04
#MINIONCONTRAST   0.00e+00
#DVELIONCONTRAST  5.00e+04
#
#lam         ew           |ew/max|     cflux        lflux        lflux/max    nl     nu         ion    trans                                                   type lam_max      ewmax        lfluxmax         trans_max                                              
 3.56938e+03   4.0420e+03   2.0739e-03   3.9930e+02   3.7960e-06   2.4427e-02      9     85     CoI    3d8(3F)4s_a2Fe[7/2]-3d8(3F)4p_y2Fo[7/2]                 PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.57010e+03   3.2920e+03   1.6891e-03   3.9970e+02   3.0940e-06   1.9910e-02      7    108     FeI    3d7(4F)4s_a5Fe[4]-3d7(4F)4p_z3Go[5]                     SEMI  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.57522e+03   5.5160e+03   2.8302e-03   3.9220e+02   5.0720e-06   3.2638e-02     24     71     Co2    3d7(4P)4s_3Pe[1]-3d7(4F)4p_3Do[2]                       PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.57800e+03   1.6100e+04   8.2606e-03   4.1260e+02   1.5550e-05   1.0006e-01     17     51     Co2    3d7(4P)4s_5Pe[2]-3d7(4F)4p_5Fo[3]                       PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.58119e+03   9.9620e+03   5.1113e-03   3.7870e+02   8.8140e-06   5.6718e-02      6    106     FeI    3d7(4F)4s_a5Fe[5]-3d7(4F)4p_z5Go[6]                     PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.58529e+03   2.1520e+04   1.1042e-02   3.7300e+02   1.8710e-05   1.2040e-01     15     92     Cr2    3d5_a4Pe[5/2]-3d4(5D)4p_z4Po[5/2]                       PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.58549e+03   1.0790e+04   5.5362e-03   3.7310e+02   9.3830e-06   6.0380e-02     17     92     Cr2    3d5_a4Pe[3/2]-3d4(5D)4p_z4Po[5/2]                       PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.59605e+03   2.3820e+03   1.2222e-03   3.7830e+02   2.0880e-06   1.3436e-02     10     52     Tk2    3d2(3F)4s_a2Fe[7/2]-3d2(3F)4p_z4Do[5/2]                 SEMI  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.60360e+03   7.1210e+03   3.6537e-03   3.7610e+02   6.1790e-06   3.9762e-02     15     90     Cr2    3d5_a4Pe[5/2]-3d4(5D)4p_z6Do[3/2]                       SEMI  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.60378e+03   7.5670e+03   3.8825e-03   3.7620e+02   6.5680e-06   4.2265e-02     16     90     Cr2    3d5_a4Pe[1/2]-3d4(5D)4p_z6Do[3/2]                       SEMI  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.60381e+03   2.8130e+03   1.4433e-03   3.7620e+02   2.4420e-06   1.5714e-02     17     90     Cr2    3d5_a4Pe[3/2]-3d4(5D)4p_z6Do[3/2]                       SEMI  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.60598e+03   1.4970e+04   7.6809e-03   3.7460e+02   1.2920e-05   8.3140e-02     20     65     Co2    3d7(2G)4s_3Ge[5]-3d7(4F)4p_3Go[4]                       PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.60886e+03   2.9040e+03   1.4900e-03   3.6240e+02   2.4210e-06   1.5579e-02     10    111     FeI    3d7(4F)4s_a5Fe[1]-3d7(4F)4p_z5Go[2]                     PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.61317e+03   6.8670e+03   3.5233e-03   3.5070e+02   5.5260e-06   3.5560e-02     17     89     Cr2    3d5_a4Pe[3/2]-3d4(5D)4p_z6Do[1/2]                       SEMI  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.61877e+03   4.3420e+03   2.2278e-03   3.3890e+02   3.3670e-06   2.1667e-02      9    109     FeI    3d7(4F)4s_a5Fe[2]-3d7(4F)4p_z5Go[3]                     PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.62120e+03   4.6290e+04   2.3751e-02   3.3450e+02   3.5380e-05   2.2767e-01     16     50     Co2    3d7(4P)4s_5Pe[3]-3d7(4F)4p_5Fo[4]                       PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.62482e+03   2.1980e+03   1.1278e-03   3.3150e+02   1.6620e-06   1.0695e-02     18     56     Tk2    3d3_a2Pe[1/2]-3d2(3P)4p_z2So[1/2]                       PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.63146e+03   3.9660e+04   2.0349e-02   3.2900e+02   2.9640e-05   1.9073e-01     15     88     Cr2    3d5_a4Pe[5/2]-3d4(5D)4p_z6Do[5/2]                       SEMI  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.63146e+03   5.6280e+03   2.8876e-03   3.2900e+02   4.2060e-06   2.7066e-02      8    107     FeI    3d7(4F)4s_a5Fe[3]-3d7(4F)4p_z5Go[4]                     PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.63167e+03   2.1480e+04   1.1021e-02   3.2850e+02   1.6030e-05   1.0315e-01     17     88     Cr2    3d5_a4Pe[3/2]-3d4(5D)4p_z6Do[5/2]                       SEMI  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.64133e+03   3.1140e+03   1.5977e-03   3.2620e+02   2.2950e-06   1.4768e-02     21     56     Tk2    3d3_a2Pe[3/2]-3d2(3P)4p_z2So[1/2]                       PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.64320e+03   3.4210e+03   1.7553e-03   3.2640e+02   2.5210e-06   1.6223e-02     10     81     Cr2    3d4(5D)4s_a4De[7/2]-3d4(5D)4p_z6Fo[9/2]                 SEMI  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.64356e+03   4.2910e+03   2.2016e-03   3.2640e+02   3.1620e-06   2.0347e-02     23     70     Co2    3d7(4P)4s_3Pe[2]-3d7(4F)4p_3Do[3]                       PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.64469e+03   3.2950e+03   1.6906e-03   3.2620e+02   2.4240e-06   1.5598e-02      9     78     Cr2    3d4(5D)4s_a4De[5/2]-3d4(5D)4p_z6Fo[7/2]                 SEMI  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.64737e+03   2.0940e+03   1.0744e-03   3.2550e+02   1.5350e-06   9.8777e-03      8     77     Cr2    3d4(5D)4s_a4De[3/2]-3d4(5D)4p_z6Fo[5/2]                 SEMI  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.64782e+03   3.3210e+03   1.7040e-03   3.2580e+02   2.4360e-06   1.5676e-02     22     56     Tk2    3d2(3P)4s_b4Pe[5/2]-3d2(3P)4p_z2So[1/2]                 SEMI  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.64784e+03   5.6640e+03   2.9061e-03   3.2580e+02   4.1550e-06   2.6737e-02      7    105     FeI    3d7(4F)4s_a5Fe[4]-3d7(4F)4p_z5Go[5]                     PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.65976e+03   3.9760e+03   2.0400e-03   3.2850e+02   2.9220e-06   1.8803e-02     25     63     Tk2    3d3_b2D2e[5/2]-3d2(1D)4p_y2Fo[7/2]                      PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.66224e+03   3.6670e+03   1.8815e-03   3.2710e+02   2.6790e-06   1.7239e-02     23     61     Tk2    3d3_b2D2e[3/2]-3d2(1D)4p_y2Fo[5/2]                      PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.67767e+03   2.3470e+04   1.2042e-02   3.1420e+02   1.6340e-05   1.0515e-01     15     87     Cr2    3d5_a4Pe[5/2]-3d4(5D)4p_z4Po[3/2]                       PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.67785e+03   2.4280e+04   1.2458e-02   3.1430e+02   1.6900e-05   1.0875e-01     16     87     Cr2    3d5_a4Pe[1/2]-3d4(5D)4p_z4Po[3/2]                       PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.67788e+03   1.0680e+04   5.4797e-03   3.1430e+02   7.4340e-06   4.7838e-02     17     87     Cr2    3d5_a4Pe[3/2]-3d4(5D)4p_z4Po[3/2]                       PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.68519e+03   3.2820e+04   1.6839e-02   2.9720e+02   2.1520e-05   1.3848e-01      9     45     Tk2    3d2(3F)4s_a2Fe[5/2]-3d2(3F)4p_z2Do[3/2]                 PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.68520e+03   4.0630e+04   2.0847e-02   2.9720e+02   2.6640e-05   1.7143e-01     10     47     Tk2    3d2(3F)4s_a2Fe[7/2]-3d2(3F)4p_z2Do[5/2]                 PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.68821e+03   5.0340e+03   2.5829e-03   2.9640e+02   3.2870e-06   2.1152e-02      1     30     Co2    3d8_3Fe[4]-3d7(2H)4s_3He[6]                             FORB  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.70557e+03   1.9980e+03   1.0251e-03   3.0790e+02   1.3430e-06   8.6422e-03      2     67     FeI    3d6_4s2_a5De[3]-3d6(5D)4s4p_z5Fo[3]                     PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.70622e+03   2.9080e+03   1.4920e-03   3.0830e+02   1.9550e-06   1.2580e-02     23     59     Tk2    3d3_b2D2e[3/2]-3d2(1D)4p_y2Do[3/2]                      PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.71289e+03   5.9970e+03   3.0770e-03   3.1360e+02   4.0870e-06   2.6300e-02     16     86     Cr2    3d5_a4Pe[1/2]-3d4(5D)4p_z4Po[1/2]                       PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.71293e+03   2.5760e+04   1.3217e-02   3.1360e+02   1.7560e-05   1.1300e-01     17     86     Cr2    3d5_a4Pe[3/2]-3d4(5D)4p_z4Po[1/2]                       PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.71517e+03   3.8320e+03   1.9661e-03   3.1490e+02   2.6200e-06   1.6860e-02     18     99     Cr2    3d5_b4De[7/2]-3d4(5D)4p_z4Fo[9/2]                       PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.71993e+03   1.5900e+04   8.1580e-03   3.1210e+02   1.0740e-05   6.9112e-02      1     65     FeI    3d6_4s2_a5De[4]-3d6(5D)4s4p_z5Fo[5]                     PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.72163e+03   6.8410e+03   3.5100e-03   3.0670e+02   4.5380e-06   2.9202e-02      2      5     SIII   3s2_3p2_3Pe[1]-3s2_3p2_1Se[0]                           FORB  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.72164e+03   3.8190e+03   1.9595e-03   3.0660e+02   2.5330e-06   1.6300e-02      9     44     Tk2    3d2(3F)4s_a2Fe[5/2]-3d2(3F)4p_z2Fo[7/2]                 PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.72256e+03   2.1720e+03   1.1144e-03   3.0360e+02   1.4260e-06   9.1763e-03      3     69     FeI    3d6_4s2_a5De[2]-3d6(5D)4s4p_z5Fo[2]                     PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.73486e+03   1.4680e+04   7.5321e-03   3.0300e+02   9.5540e-06   6.1480e-02      6     92     FeI    3d7(4F)4s_a5Fe[5]-3d7(4F)4p_y5Fo[5]                     PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.73713e+03   1.1380e+04   5.8389e-03   3.0380e+02   7.4150e-06   4.7716e-02      2     66     FeI    3d6_4s2_a5De[3]-3d6(5D)4s4p_z5Fo[4]                     PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.73836e+03   3.0260e+03   1.5526e-03   3.0500e+02   1.9790e-06   1.2735e-02     21     98     Cr2    3d5_b4De[5/2]-3d4(5D)4p_z4Fo[7/2]                       PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.74163e+03   7.0200e+03   3.6018e-03   3.0660e+02   4.6060e-06   2.9640e-02     25     58     Tk2    3d3_b2D2e[5/2]-3d2(1D)4p_y2Do[5/2]                      PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.74556e+03   7.0990e+03   3.6424e-03   3.0930e+02   4.6890e-06   3.0174e-02      3     67     FeI    3d6_4s2_a5De[2]-3d6(5D)4s4p_z5Fo[3]                     PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.74656e+03   2.0090e+03   1.0308e-03   3.0950e+02   1.3270e-06   8.5393e-03     19     84     Fe2    3d7_a2Pe[3/2]-3d6(5D)4p_z4Do[3/2]                       SEMI  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.74826e+03   4.0210e+03   2.0631e-03   3.0730e+02   2.6350e-06   1.6956e-02      4     69     FeI    3d6_4s2_a5De[1]-3d6(5D)4s4p_z5Fo[2]                     PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.74867e+03   3.9330e+03   2.0180e-03   3.0690e+02   2.5730e-06   1.6557e-02     15     84     Cr2    3d5_a4Pe[5/2]-3d4(5D)4p_z6Po[5/2]                       SEMI  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
 3.74948e+03   9.5730e+03   4.9117e-03   3.0750e+02   6.2730e-06   4.0367e-02      7     97     FeI    3d7(4F)4s_a5Fe[4]-3d7(4F)4p_y5Fo[4]                     PERM  9.53062e+03   1.9490e+06   1.5540e-04     SIII(3s2_3p2_1De[2]-3s2_3p2_3Pe[2])                    
