# wavelength(um) flux(mJy)
4.962906064987176458e-01 3.497655926451161135e-03
4.964627754688256678e-01 2.707529297944899407e-03
4.966349444389336898e-01 2.336726804230840684e-03
4.968071134090417118e-01 2.738096283582472801e-03
4.969792823791497338e-01 2.609683582694571208e-03
4.971514513492578113e-01 2.329730932861584329e-03
4.973236203193658334e-01 1.783496952289639588e-03
4.974957892894738554e-01 2.558661834125254813e-03
4.976679582595818774e-01 3.237200335221747903e-03
4.978401272296898994e-01 2.961382791582061434e-03
4.980122961997979214e-01 2.599512880638001761e-03
4.981844651699059989e-01 2.228359861966097959e-03
4.983566341400140209e-01 2.854333184046529883e-03
4.985288031101220430e-01 3.468660414833248627e-03
4.987009720802300650e-01 2.932808225844268490e-03
4.988731410503380870e-01 2.428159303578930270e-03
4.990453100204461645e-01 3.096481511643997455e-03
4.992174789905541865e-01 2.248330800032852673e-03
4.993896479606622085e-01 1.973158936367289291e-03
4.995618169307702305e-01 2.965888147175622675e-03
4.997339859008782526e-01 3.600886912251965132e-03
4.999061548709863301e-01 3.366621519726234468e-03
5.000783238410942966e-01 3.101777628853619358e-03
5.002504928112023741e-01 2.676318629892027873e-03
5.004226617813104516e-01 1.865626958436340278e-03
5.005948307514184181e-01 2.601703569686301086e-03
5.007669997215264956e-01 2.431149972246269240e-03
5.009391686916344621e-01 3.140672197674798573e-03
5.011113376617425397e-01 2.484433086777657843e-03
5.012835066318505062e-01 2.333350084804522440e-03
5.014556756019585837e-01 2.623933260770724626e-03
5.016278445720666612e-01 1.961182569328923531e-03
5.018000135421746277e-01 2.240469002863228459e-03
5.019721825122827052e-01 2.521648488790834228e-03
5.021443514823906717e-01 3.150225183253206433e-03
5.023165204524987493e-01 4.272327033828460241e-03
5.024886894226068268e-01 3.198217791884025527e-03
5.026608583927147933e-01 2.911487279625148052e-03
5.028330273628228708e-01 2.672439374355020051e-03
5.030051963329308373e-01 2.810202395657879649e-03
5.031773653030389148e-01 2.212010902841363667e-03
5.033495342731469924e-01 2.435195449905418284e-03
5.035217032432549589e-01 2.431853560225222428e-03
5.036938722133630364e-01 2.981525083829481178e-03
5.038660411834710029e-01 3.198248819056194285e-03
5.040382101535790804e-01 2.678173114610221759e-03
5.042103791236871579e-01 2.282141843581096587e-03
5.043825480937951244e-01 2.074099229595519501e-03
5.045547170639032020e-01 2.665141371968614108e-03
5.047268860340111685e-01 2.645184853798567947e-03
5.048990550041192460e-01 2.771518512296275005e-03
5.050712239742273235e-01 2.942002856277659006e-03
5.052433929443352900e-01 3.057512791420343400e-03
5.054155619144433675e-01 3.142278259948442197e-03
5.055877308845513340e-01 3.260064408405110095e-03
5.057598998546594116e-01 3.493748606840258678e-03
5.059320688247673781e-01 3.530540682148321750e-03
5.061042377948754556e-01 3.107956307496287807e-03
5.062764067649835331e-01 2.679435092187181910e-03
5.064485757350914996e-01 2.579955868504109004e-03
5.066207447051995771e-01 2.800271023209113461e-03
5.067929136753075436e-01 3.063618099113030874e-03
5.069650826454156212e-01 3.001846452506253676e-03
5.071372516155236987e-01 2.860849467160897150e-03
5.073094205856316652e-01 2.867702363842769032e-03
5.074815895557397427e-01 2.758382750632971340e-03
5.076537585258477092e-01 2.494761699848098164e-03
5.078259274959557867e-01 2.291625856003916013e-03
5.079980964660638643e-01 2.253035565948577519e-03
5.081702654361718308e-01 2.405843578796388813e-03
5.083424344062799083e-01 2.657616862923585250e-03
5.085146033763878748e-01 2.914127689669008398e-03
5.086867723464959523e-01 3.131526332279779140e-03
5.088589413166040298e-01 3.308097237614209419e-03
5.090311102867119963e-01 3.465833658118808776e-03
5.092032792568200739e-01 3.467682670971770909e-03
5.093754482269280404e-01 3.249428340471502072e-03
5.095476171970361179e-01 3.046424560129937491e-03
5.097197861671441954e-01 3.073318164381148680e-03
5.098919551372521619e-01 3.461041072311684622e-03
5.100641241073602394e-01 3.982641945812910068e-03
5.102362930774682059e-01 4.294653545874807000e-03
5.104084620475762835e-01 4.414088210646220124e-03
5.105806310176842500e-01 4.371452803900858705e-03
5.107527999877923275e-01 4.066712350958941700e-03
5.109249689579004050e-01 3.618694419241774100e-03
5.110971379280083715e-01 3.290081008561085690e-03
5.112693068981164490e-01 3.290821580741288156e-03
5.114414758682244155e-01 3.640219964523223536e-03
5.116136448383324931e-01 3.850142813851509162e-03
5.117858138084405706e-01 3.666630769393629686e-03
5.119579827785485371e-01 3.242669580792990197e-03
5.121301517486566146e-01 2.958423429857056156e-03
5.123023207187645811e-01 3.183637255982969642e-03
5.124744896888726586e-01 3.525978253565110240e-03
5.126466586589807362e-01 3.596576620998349731e-03
5.128188276290887027e-01 3.393531445548607101e-03
5.129909965991967802e-01 3.238098463552403945e-03
5.131631655693047467e-01 3.658617274806638675e-03
5.133353345394128242e-01 4.286665444074392109e-03
5.135075035095209017e-01 4.549601654471043671e-03
5.136796724796288682e-01 4.408617739001372340e-03
5.138518414497369458e-01 4.040773531143834751e-03
5.140240104198449123e-01 3.837109538707287552e-03
5.141961793899529898e-01 3.821746573722118422e-03
5.143683483600610673e-01 3.802564867699891570e-03
5.145405173301690338e-01 3.874239794490996671e-03
5.147126863002771113e-01 4.101580297303882537e-03
5.148848552703850778e-01 4.306390319998285900e-03
5.150570242404931554e-01 4.481872084767019385e-03
5.152291932106011219e-01 4.796826497095616967e-03
5.154013621807091994e-01 5.097024553040554670e-03
5.155735311508172769e-01 5.142262669744117679e-03
5.157457001209252434e-01 4.849990983648047767e-03
5.159178690910333209e-01 4.327277530971247906e-03
5.160900380611412874e-01 3.949441687688693900e-03
5.162622070312493650e-01 3.782700709027473403e-03
5.164343760013574425e-01 3.676112989961622269e-03
5.166065449714654090e-01 3.636981289723505671e-03
5.167787139415734865e-01 3.719757352358373133e-03
5.169508829116814530e-01 4.027015839711639740e-03
5.171230518817895305e-01 4.506665915139816334e-03
5.172952208518976080e-01 4.930598275958451848e-03
5.174673898220055746e-01 5.147936427874520195e-03
5.176395587921136521e-01 5.102291845401956023e-03
5.178117277622216186e-01 4.931283697889428386e-03
5.179838967323296961e-01 4.813131253482373119e-03
5.181560657024377736e-01 4.917402075493427019e-03
5.183282346725457401e-01 5.110751982171280253e-03
5.185004036426538176e-01 5.060364675466559777e-03
5.186725726127617841e-01 4.755223495147591593e-03
5.188447415828698617e-01 4.362640088919020678e-03
5.190169105529778282e-01 4.253412786471332321e-03
5.191890795230859057e-01 4.537073775416202576e-03
5.193612484931939832e-01 4.938694984910809577e-03
5.195334174633019497e-01 5.193082569271684386e-03
5.197055864334100272e-01 5.126299614317552517e-03
5.198777554035179937e-01 4.991792546057897788e-03
5.200499243736260713e-01 5.040469372163471594e-03
5.202220933437341488e-01 5.284813365561656651e-03
5.203942623138421153e-01 5.562512285340031476e-03
5.205664312839501928e-01 5.591057633022934389e-03
5.207386002540581593e-01 5.411108616132748531e-03
5.209107692241662368e-01 5.176990133997856451e-03
5.210829381942743144e-01 4.930374866620228225e-03
5.212551071643822809e-01 4.776691828668504919e-03
5.214272761344903584e-01 4.910000807902905468e-03
5.215994451045983249e-01 5.316655686696673475e-03
5.217716140747064024e-01 5.833395569536584460e-03
5.219437830448144799e-01 6.186453163559791323e-03
5.221159520149224464e-01 6.206137382419048276e-03
5.222881209850305240e-01 6.052883508538940346e-03
5.224602899551384905e-01 5.835029291723216154e-03
5.226324589252465680e-01 5.574643563507426271e-03
5.228046278953546455e-01 5.376760508080196364e-03
5.229767968654626120e-01 5.355263557263084499e-03
5.231489658355706895e-01 5.584480168898797899e-03
5.233211348056786560e-01 6.027348785518611175e-03
5.234933037757867336e-01 6.501891062098173052e-03
5.236654727458947001e-01 6.790438330704503915e-03
5.238376417160027776e-01 6.718997829990649984e-03
5.240098106861108551e-01 6.457768711593203648e-03
5.241819796562188216e-01 6.261643369574033599e-03
5.243541486263268991e-01 6.319500768278772662e-03
5.245263175964348656e-01 6.559625358011431616e-03
5.246984865665429432e-01 6.625822890185662124e-03
5.248706555366510207e-01 6.556158924274707415e-03
5.250428245067589872e-01 6.556798084053057016e-03
5.252149934768670647e-01 6.733640371779313870e-03
5.253871624469750312e-01 7.038363772801083280e-03
5.255593314170831087e-01 7.154115720649265042e-03
5.257315003871911863e-01 7.021680209031758678e-03
5.259036693572991528e-01 6.798069142232269699e-03
5.260758383274072303e-01 6.535295080150672550e-03
5.262480072975151968e-01 6.260094394481254855e-03
5.264201762676232743e-01 5.950600318369542001e-03
5.265923452377313518e-01 5.768499241619689383e-03
5.267645142078393183e-01 6.103640566048463764e-03
5.269366831779473959e-01 6.819693663942351554e-03
5.271088521480553624e-01 7.510262950193662655e-03
5.272810211181634399e-01 7.871519115063039390e-03
5.274531900882715174e-01 7.831119902519050047e-03
5.276253590583794839e-01 7.778787834174326517e-03
5.277975280284875614e-01 7.812066020844015204e-03
5.279696969985955279e-01 7.744150391932173340e-03
5.281418659687036055e-01 7.636562839662625404e-03
5.283140349388115720e-01 7.611472233392939726e-03
5.284862039089196495e-01 7.748124947689013532e-03
5.286583728790277270e-01 7.971714721604052090e-03
5.288305418491356935e-01 7.998782359767855552e-03
5.290027108192437710e-01 7.813134042759260767e-03
5.291748797893517375e-01 7.586645686028400254e-03
5.293470487594598151e-01 7.653080443971370557e-03
5.295192177295678926e-01 8.148062342661681334e-03
5.296913866996758591e-01 8.629818889861296666e-03
5.298635556697839366e-01 8.851038937411816881e-03
5.300357246398919031e-01 8.833317325293601335e-03
5.302078936099999806e-01 8.710632165690242179e-03
5.303800625801080582e-01 8.629624900868866286e-03
5.305522315502160247e-01 8.513940806670004455e-03
5.307244005203241022e-01 8.308062894040294660e-03
5.308965694904320687e-01 8.050742479319028533e-03
5.310687384605401462e-01 7.840832708713347393e-03
5.312409074306482237e-01 7.794669634716279265e-03
5.314130764007561902e-01 7.844218715793070673e-03
5.315852453708642678e-01 7.899546211019016842e-03
5.317574143409722343e-01 7.986632862131278279e-03
5.319295833110803118e-01 8.077707644968519507e-03
5.321017522811883893e-01 8.087384778738127347e-03
5.322739212512963558e-01 7.990821775721263648e-03
5.324460902214044333e-01 7.831318055726546948e-03
5.326182591915123998e-01 7.877247206208064928e-03
5.327904281616204774e-01 8.192637351541645629e-03
5.329625971317284439e-01 8.362266551816996754e-03
5.331347661018365214e-01 8.344481985284299408e-03
5.333069350719445989e-01 8.384428682680768879e-03
5.334791040420525654e-01 8.517867654128643759e-03
5.336512730121606429e-01 8.678436222659078117e-03
5.338234419822686094e-01 8.662554564350413017e-03
5.339956109523766870e-01 8.430324696449923230e-03
5.341677799224847645e-01 8.182423475582636940e-03
5.343399488925927310e-01 8.035756488987225513e-03
5.345121178627008085e-01 8.041822138417678914e-03
5.346842868328087750e-01 8.221799172868861708e-03
5.348564558029168525e-01 8.481162054910104664e-03
5.350286247730249301e-01 8.491041057526793612e-03
5.352007937431328966e-01 8.355263439940115514e-03
5.353729627132409741e-01 8.524944791225374727e-03
5.355451316833489406e-01 8.890601187498277033e-03
5.357173006534570181e-01 9.153585052158899268e-03
5.358894696235650956e-01 9.059241505482682616e-03
5.360616385936730621e-01 8.650090100115090733e-03
5.362338075637811396e-01 8.386233646450719226e-03
5.364059765338891062e-01 8.522137136944869448e-03
5.365781455039971837e-01 9.090837129475552725e-03
5.367503144741052612e-01 9.673458843586026784e-03
5.369224834442132277e-01 9.902035167437208199e-03
5.370946524143213052e-01 9.861475638781938557e-03
5.372668213844292717e-01 9.669525452007882507e-03
5.374389903545373492e-01 9.442874931558997015e-03
5.376111593246453157e-01 9.103470194377115757e-03
5.377833282947533933e-01 8.580332032074552626e-03
5.379554972648614708e-01 8.207572590244103378e-03
5.381276662349694373e-01 8.167189271317995894e-03
5.382998352050775148e-01 8.273817512282500425e-03
5.384720041751854813e-01 8.446854930886345605e-03
5.386441731452935588e-01 8.671635272837759784e-03
5.388163421154016364e-01 8.845090584987789009e-03
5.389885110855096029e-01 8.897178907644673340e-03
5.391606800556176804e-01 8.905957185180550517e-03
5.393328490257256469e-01 8.867275197453582114e-03
5.395050179958337244e-01 8.671359636601504162e-03
5.396771869659418019e-01 8.415740599657441437e-03
5.398493559360497684e-01 8.262633401122113086e-03
5.400215249061578460e-01 8.175853119689099197e-03
5.401936938762658125e-01 8.196531795468749854e-03
5.403658628463738900e-01 8.612835636787895960e-03
5.405380318164819675e-01 9.192077043288138585e-03
5.407102007865899340e-01 9.368394073750603221e-03
5.408823697566980115e-01 9.382041021798929667e-03
5.410545387268059780e-01 9.524486410760778232e-03
5.412267076969140556e-01 9.383993685280995339e-03
5.413988766670220221e-01 8.836439250805015397e-03
5.415710456371300996e-01 8.203358628570632180e-03
5.417432146072381771e-01 7.834943925354833152e-03
5.419153835773461436e-01 7.998459160790378705e-03
5.420875525474542211e-01 8.523885432750382546e-03
5.422597215175621876e-01 9.104443006454110074e-03
5.424318904876702652e-01 9.417856537729037136e-03
5.426040594577783427e-01 9.379267468855650644e-03
5.427762284278863092e-01 9.141510284779367015e-03
5.429483973979943867e-01 8.945862569708553508e-03
5.431205663681023532e-01 8.977595345227924045e-03
5.432927353382104307e-01 9.105113521688933120e-03
5.434649043083185083e-01 9.195397458239785646e-03
5.436370732784264748e-01 9.187041718248658423e-03
5.438092422485345523e-01 9.235988627390402314e-03
5.439814112186425188e-01 9.565777900974667403e-03
5.441535801887505963e-01 1.003148686337825175e-02
5.443257491588586738e-01 1.037471077734948913e-02
5.444979181289666403e-01 1.028178076433123971e-02
5.446700870990747179e-01 9.856316477902232059e-03
5.448422560691826844e-01 9.596625660193270832e-03
5.450144250392907619e-01 9.751886574903410876e-03
5.451865940093988394e-01 1.031900439257596794e-02
5.453587629795068059e-01 1.069426430719029771e-02
5.455309319496148834e-01 1.067017848754289039e-02
5.457031009197228499e-01 1.091001375345411299e-02
5.458752698898309275e-01 1.135766496949502588e-02
5.460474388599388940e-01 1.152439125610196964e-02
5.462196078300469715e-01 1.135466149768983926e-02
5.463917768001550490e-01 1.101472655620944902e-02
5.465639457702630155e-01 1.094382467670532502e-02
5.467361147403710930e-01 1.130940253585177753e-02
5.469082837104790595e-01 1.191120915999776923e-02
5.470804526805871371e-01 1.243470239452407720e-02
5.472526216506952146e-01 1.258308246927805109e-02
5.474247906208031811e-01 1.235594931616517886e-02
5.475969595909112586e-01 1.191704142776668987e-02
5.477691285610192251e-01 1.156327878382299064e-02
5.479412975311273026e-01 1.153505715529775516e-02
5.481134665012353802e-01 1.194654107260205260e-02
5.482856354713433467e-01 1.242995711875968107e-02
5.484578044414514242e-01 1.259895924541139939e-02
5.486299734115593907e-01 1.251616041236230242e-02
5.488021423816674682e-01 1.236722919973770422e-02
5.489743113517755457e-01 1.241387690589939100e-02
5.491464803218835122e-01 1.258766176497912517e-02
5.493186492919915898e-01 1.266266896849373505e-02
5.494908182620995563e-01 1.265981495508646318e-02
5.496629872322076338e-01 1.254198330680164966e-02
5.498351562023157113e-01 1.198294236273904356e-02
5.500073251724236778e-01 1.134585247870467661e-02
5.501794941425317553e-01 1.149073072625996644e-02
5.503516631126397218e-01 1.217805798970797958e-02
5.505238320827477994e-01 1.283060437619164967e-02
5.506960010528557659e-01 1.321427805454130494e-02
5.508681700229638434e-01 1.319277573931540437e-02
5.510403389930719209e-01 1.275303106266480191e-02
5.512125079631798874e-01 1.208083979917679886e-02
5.513846769332879649e-01 1.147021008091732991e-02
5.515568459033959314e-01 1.120803683078689349e-02
5.517290148735040090e-01 1.142398144905613575e-02
5.519011838436120865e-01 1.194241954629981367e-02
5.520733528137200530e-01 1.245367992551310241e-02
5.522455217838281305e-01 1.258688289575346508e-02
5.524176907539360970e-01 1.248793535144319782e-02
5.525898597240441745e-01 1.239490605612969532e-02
5.527620286941522521e-01 1.190043331742630939e-02
5.529341976642602186e-01 1.091904826362259662e-02
5.531063666343682961e-01 1.000974377747171871e-02
5.532785356044762626e-01 9.614607439976554162e-03
5.534507045745843401e-01 9.976454977632723958e-03
5.536228735446924176e-01 1.081815138746073691e-02
5.537950425148003841e-01 1.165001005367821522e-02
5.539672114849084616e-01 1.191547211165839247e-02
5.541393804550164282e-01 1.150325817878428136e-02
5.543115494251245057e-01 1.082637958598994463e-02
5.544837183952325832e-01 1.024183598724328487e-02
5.546558873653405497e-01 9.996272844307619102e-03
5.548280563354486272e-01 1.000386362603448466e-02
5.550002253055565937e-01 1.009378132416466171e-02
5.551723942756646712e-01 1.010726288929139280e-02
5.553445632457726377e-01 1.002253624171795671e-02
5.555167322158807153e-01 9.934790842323536209e-03
5.556889011859887928e-01 9.900224782914902183e-03
5.558610701560967593e-01 9.948859025551367447e-03
5.560332391262048368e-01 1.010881455510238662e-02
5.562054080963128033e-01 1.022315974042851440e-02
5.563775770664208808e-01 9.895857605362929146e-03
5.565497460365289584e-01 9.752164344173900115e-03
5.567219150066369249e-01 1.064433691403575064e-02
5.568940839767450024e-01 1.177562499759304826e-02
5.570662529468529689e-01 1.240415349211486037e-02
5.572384219169610464e-01 1.271126484307757293e-02
5.574105908870691239e-01 1.275403917308072684e-02
5.575827598571770904e-01 1.249619401226794921e-02
5.577549288272851680e-01 1.189797088878350416e-02
5.579270977973931345e-01 1.106959488316417578e-02
5.580992667675012120e-01 1.079124637759831112e-02
5.582714357376092895e-01 1.104582592988638881e-02
5.584436047077172560e-01 1.054604622248136482e-02
5.586157736778253335e-01 9.528449638554481460e-03
5.587879426479333000e-01 9.016099716665348235e-03
5.589601116180413776e-01 9.295011073114924430e-03
5.591322805881493441e-01 1.016842666644982886e-02
5.593044495582574216e-01 1.069581479248906015e-02
5.594766185283654991e-01 1.064078642802287512e-02
5.596487874984734656e-01 1.054475937089441664e-02
5.598209564685815431e-01 1.048864608995212291e-02
5.599931254386895096e-01 1.041123974604040575e-02
5.601652944087975872e-01 1.041010784856604907e-02
5.603374633789056647e-01 1.043009635844797424e-02
5.605096323490136312e-01 1.014017102610266508e-02
5.606818013191217087e-01 9.743061486855844611e-03
5.608539702892296752e-01 9.726975049388467826e-03
5.610261392593377527e-01 9.996614910634450679e-03
5.611983082294457192e-01 1.035049897347090769e-02
5.613704771995536857e-01 1.076655671323043829e-02
5.615426461696617633e-01 1.120048004079277765e-02
5.617148151397698408e-01 1.161172209728682930e-02
5.618869841098778073e-01 1.153749634164657166e-02
5.620591530799858848e-01 1.063656249444684503e-02
5.622313220500938513e-01 1.003318513470206896e-02
5.624034910202019288e-01 1.034424887807909935e-02
5.625756599903100064e-01 1.073904098192469091e-02
5.627478289604179729e-01 1.073850619601246503e-02
5.629199979305260504e-01 1.023488051539807667e-02
5.630921669006340169e-01 9.686324619209015288e-03
5.632643358707420944e-01 9.560722738925369474e-03
5.634365048408500609e-01 9.706795697052161484e-03
5.636086738109581384e-01 9.900915689396829270e-03
5.637808427810662160e-01 9.932678998792661765e-03
5.639530117511741825e-01 9.853133663733967124e-03
5.641251807212822600e-01 9.850073813563311326e-03
5.642973496913902265e-01 1.004412915941556295e-02
5.644695186614983040e-01 1.042078181627180238e-02
5.646416876316063815e-01 1.074160685657993969e-02
5.648138566017143480e-01 1.077066500179848715e-02
5.649860255718224256e-01 1.034353114770834858e-02
5.651581945419303921e-01 9.965465434418195600e-03
5.653303635120384696e-01 1.010442813379623141e-02
5.655025324821465471e-01 1.022288266305631382e-02
5.656747014522545136e-01 9.992411184683967426e-03
5.658468704223625911e-01 9.566793196161422694e-03
5.660190393924705576e-01 9.341351753427477866e-03
5.661912083625786352e-01 9.697858128101602415e-03
5.663633773326867127e-01 9.975368088487561111e-03
5.665355463027946792e-01 9.609589241639857407e-03
5.667077152729027567e-01 8.899294092714657434e-03
5.668798842430107232e-01 8.152688512549348399e-03
5.670520532131188007e-01 7.610267811412830576e-03
5.672242221832268783e-01 7.556692224748389440e-03
5.673963911533348448e-01 8.099108548679416833e-03
5.675685601234429223e-01 8.769158552459842618e-03
5.677407290935508888e-01 9.121632170641257378e-03
5.679128980636589663e-01 8.932596173147856408e-03
5.680850670337669328e-01 8.473606107760106240e-03
5.682572360038750103e-01 8.278566898361840870e-03
5.684294049739830879e-01 8.266117081358732160e-03
5.686015739440910544e-01 8.252274554900991890e-03
5.687737429141991319e-01 8.277815525341899322e-03
5.689459118843070984e-01 8.323567660298233223e-03
5.691180808544151759e-01 8.305938167097119684e-03
5.692902498245232534e-01 8.263487102524369118e-03
5.694624187946312199e-01 8.255074017385304400e-03
5.696345877647392975e-01 8.154975875329954424e-03
5.698067567348472640e-01 7.921765745857765190e-03
5.699789257049553415e-01 7.729616796356850172e-03
5.701510946750634190e-01 7.589629938826006166e-03
5.703232636451713855e-01 7.396628197522747000e-03
5.704954326152794630e-01 7.042946979066987655e-03
5.706676015853874295e-01 6.546829197684082315e-03
5.708397705554955071e-01 6.311754691111681921e-03
5.710119395256035846e-01 6.487862728026706251e-03
5.711841084957115511e-01 6.843540429201287745e-03
5.713562774658196286e-01 7.173991339965284444e-03
5.715284464359275951e-01 7.322019923417612264e-03
5.717006154060356726e-01 7.391804137708062050e-03
5.718727843761437502e-01 7.365743102832165642e-03
5.720449533462517167e-01 6.782381582466759373e-03
5.722171223163597942e-01 5.926889520058329155e-03
5.723892912864677607e-01 5.642553964919578072e-03
5.725614602565758382e-01 5.944769199279336010e-03
5.727336292266838047e-01 6.501670395130398211e-03
5.729057981967918822e-01 6.876926479875065251e-03
5.730779671668999598e-01 6.884361441208218697e-03
5.732501361370079263e-01 6.763527661630752870e-03
5.734223051071160038e-01 6.655552520160110640e-03
5.735944740772239703e-01 6.636895746556330938e-03
5.737666430473320478e-01 6.856112996074173807e-03
5.739388120174401253e-01 7.284072369158530076e-03
5.741109809875480918e-01 7.476176004792353322e-03
5.742831499576561693e-01 7.293224070267167146e-03
5.744553189277641359e-01 6.941281809971251195e-03
5.746274878978722134e-01 6.520898432470049154e-03
5.747996568679802909e-01 6.144958184133429702e-03
5.749718258380882574e-01 6.122492198604986835e-03
5.751439948081963349e-01 6.529953388904342557e-03
5.753161637783043014e-01 7.065665742309344688e-03
5.754883327484123789e-01 7.343983648837726710e-03
5.756605017185204565e-01 7.049858568176839771e-03
5.758326706886284230e-01 6.633660884447027326e-03
5.760048396587365005e-01 6.554085873084867717e-03
5.761770086288444670e-01 6.653488067786626943e-03
5.763491775989525445e-01 6.827378693065571345e-03
5.765213465690605110e-01 7.080132318076351114e-03
5.766935155391685885e-01 7.234773304373348472e-03
5.768656845092766661e-01 7.112506790936894314e-03
5.770378534793846326e-01 6.778564206762685909e-03
5.772100224494927101e-01 6.420796864103108827e-03
5.773821914196006766e-01 6.331895641573953397e-03
5.775543603897087541e-01 6.607005199869005023e-03
5.777265293598168316e-01 7.150905759361933511e-03
5.778986983299247981e-01 7.606867667572520496e-03
5.780708673000328757e-01 7.724333787352848611e-03
5.782430362701408422e-01 7.851633899686615362e-03
5.784152052402489197e-01 8.118360983425155358e-03
5.785873742103569972e-01 8.306128326372255039e-03
5.787595431804649637e-01 8.222935633566900993e-03
5.789317121505730412e-01 7.804101140312176728e-03
5.791038811206810077e-01 7.641224568885669755e-03
5.792760500907890853e-01 8.080808143236169541e-03
5.794482190608971628e-01 8.697800936411164210e-03
5.796203880310051293e-01 9.053254537510614305e-03
5.797925570011132068e-01 8.807552891529494069e-03
5.799647259712211733e-01 8.326793611429170183e-03
5.801368949413292508e-01 8.099714894404983281e-03
5.803090639114373284e-01 8.058578119477320667e-03
5.804812328815452949e-01 8.119501850173507437e-03
5.806534018516533724e-01 8.263270953794189105e-03
5.808255708217613389e-01 8.529950974595332941e-03
5.809977397918694164e-01 8.958288304410613051e-03
5.811699087619773829e-01 9.363968025096531048e-03
5.813420777320854604e-01 9.522962929330079304e-03
5.815142467021935380e-01 9.186798740753851847e-03
5.816864156723015045e-01 8.675524341934087377e-03
5.818585846424095820e-01 8.774674906763719334e-03
5.820307536125175485e-01 9.287252053060593426e-03
5.822029225826256260e-01 9.667302242097232032e-03
5.823750915527337035e-01 9.552905912155053303e-03
5.825472605228416700e-01 9.045894639440056964e-03
5.827194294929497476e-01 8.962813498597274608e-03
5.828915984630577141e-01 9.354604870508228739e-03
5.830637674331657916e-01 9.773807030686349970e-03
5.832359364032738691e-01 1.010406803201350720e-02
5.834081053733818356e-01 1.031838895368301055e-02
5.835802743434899131e-01 1.043718404210455981e-02
5.837524433135978796e-01 1.047657446063534649e-02
5.839246122837059572e-01 1.043636891661975027e-02
5.840967812538140347e-01 1.028639863952451536e-02
5.842689502239220012e-01 1.003961396075457591e-02
5.844411191940300787e-01 9.940595423511311077e-03
5.846132881641380452e-01 1.018540944312607520e-02
5.847854571342461227e-01 1.084022618400008742e-02
5.849576261043542003e-01 1.151458257856276431e-02
5.851297950744621668e-01 1.159580538237160209e-02
5.853019640445702443e-01 1.135189661679873209e-02
5.854741330146782108e-01 1.124548546570294100e-02
5.856463019847862883e-01 1.145275859437377627e-02
5.858184709548942548e-01 1.188934579163936078e-02
5.859906399250023323e-01 1.217936543025557178e-02
5.861628088951104099e-01 1.222689515756034129e-02
5.863349778652183764e-01 1.211207976005629350e-02
5.865071468353264539e-01 1.196223036069361291e-02
5.866793158054344204e-01 1.191851642467273327e-02
5.868514847755424979e-01 1.210034585495769512e-02
5.870236537456505754e-01 1.245662575100168687e-02
5.871958227157585419e-01 1.279893832914080591e-02
5.873679916858666195e-01 1.305399631263424662e-02
5.875401606559745860e-01 1.318198971599045428e-02
5.877123296260826635e-01 1.302918061129584859e-02
5.878844985961907410e-01 1.277641250293757268e-02
5.880566675662987075e-01 1.305653747708846596e-02
5.882288365364067850e-01 1.372521346365634942e-02
5.884010055065147515e-01 1.421330183641916940e-02
5.885731744766228291e-01 1.413082646412897048e-02
5.887453434467309066e-01 1.340219221077721540e-02
5.889175124168388731e-01 1.251128907077889325e-02
5.890896813869469506e-01 1.203894197210388962e-02
5.892618503570549171e-01 1.248876870578120683e-02
5.894340193271629946e-01 1.354048915115080472e-02
5.896061882972710722e-01 1.449407196878232072e-02
5.897783572673790387e-01 1.453077081198954693e-02
5.899505262374871162e-01 1.357911182522132665e-02
5.901226952075950827e-01 1.277305060531729042e-02
5.902948641777031602e-01 1.251596726518851982e-02
5.904670331478111267e-01 1.266261975391541790e-02
5.906392021179192042e-01 1.316141861104865723e-02
5.908113710880272818e-01 1.376606758391756349e-02
5.909835400581352483e-01 1.377106860466997991e-02
5.911557090282433258e-01 1.308546922442091476e-02
5.913278779983512923e-01 1.231703674344770440e-02
5.915000469684593698e-01 1.190053552004359874e-02
5.916722159385674473e-01 1.204465801685179228e-02
5.918443849086754138e-01 1.239438984940299457e-02
5.920165538787834913e-01 1.254953753462248120e-02
5.921887228488914579e-01 1.229777253701237576e-02
5.923608918189995354e-01 1.167156340941803705e-02
5.925330607891076129e-01 1.092679698271335764e-02
5.927052297592155794e-01 1.072020254539033345e-02
5.928773987293236569e-01 1.144420546232360718e-02
5.930495676994316234e-01 1.244849021884418538e-02
5.932217366695397009e-01 1.308849617465366114e-02
5.933939056396477785e-01 1.293253191647433450e-02
5.935660746097557450e-01 1.256139600760489486e-02
5.937382435798638225e-01 1.286707913539600519e-02
5.939104125499717890e-01 1.362127469610785631e-02
5.940825815200798665e-01 1.430794813510556131e-02
5.942547504901879440e-01 1.431928432105179609e-02
5.944269194602959105e-01 1.375422991621824860e-02
5.945990884304039881e-01 1.329865256228719879e-02
5.947712574005119546e-01 1.327589551799036351e-02
5.949434263706200321e-01 1.371491208007020318e-02
5.951155953407279986e-01 1.412023300530019371e-02
5.952877643108360761e-01 1.420407590258448635e-02
5.954599332809441536e-01 1.411603076743830378e-02
5.956321022510521201e-01 1.399218789421172171e-02
5.958042712211601977e-01 1.395438724385551256e-02
5.959764401912681642e-01 1.411029072918414291e-02
5.961486091613762417e-01 1.440037694437397778e-02
5.963207781314842082e-01 1.442548075217109545e-02
