#MODEL            def_2014_N1def
#TEXP             50.000
#WAVERANGE        3.50e+03 2.80e+05
#EWFRAC           1.00e-04
#DLAM             3.50e+03 1.00e+04
#MINIONCONTRAST   0.00e+00
#DVELIONCONTRAST  5.00e+04
#
#lam         ew           |ew/max|     cflux        lflux        lflux/max    nl     nu         ion    trans                                                   type lam_max      ewmax        lfluxmax         trans_max                                              
 3.50631e+03   1.2150e+04   9.1011e-03   4.4460e+02   1.3170e-05   4.5026e-02      6     67     CoI    3d8(3F)4s_b4Fe[7/2]-3d8(3F)4p_y4Do[5/2]                 PERM  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.50660e+03   3.2310e+02   2.4202e-04   4.4260e+02   3.4850e-07   1.1915e-03     68    175     Cr2    3d4(1I)4s_b2Ie[11/2]-3d4(3H)4p_z2Ho[11/2]               PERM  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.50738e+03   2.1770e+02   1.6307e-04   4.3900e+02   2.3280e-07   7.9590e-04     61    152     Cr2    3d4(3G)4s_b2Ge[7/2]-3d4(a3F)4p_y4Fo[5/2]                SEMI  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.50739e+03   6.3910e+04   4.7873e-02   4.3900e+02   6.8330e-05   2.3361e-01     20     89     Fe2    3d7_a2Pe[1/2]-3d6(5D)4p_z4Po[3/2]                       SEMI  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.50778e+03   2.1620e+05   1.6195e-01   4.3790e+02   2.3050e-04   7.8803e-01     22     69     Co2    3d7(2G)4s_3Ge[3]-3d7(4F)4p_3Fo[2]                       PERM  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.50820e+03   5.7300e+04   4.2921e-02   4.3750e+02   6.1030e-05   2.0865e-01     16     73     Fe2    3d7_a4Pe[1/2]-3d6(5D)4p_z6Fo[3/2]                       SEMI  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.50852e+03   2.2450e+02   1.6816e-04   4.3730e+02   2.3900e-07   8.1709e-04     11     87     Cr2    3d5_a4Ge[5/2]-3d4(5D)4p_z4Po[3/2]                       PERM  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.50984e+03   3.3890e+04   2.5386e-02   4.3560e+02   3.5910e-05   1.2277e-01     27     71     Tk2    3d2(1G)4s_b2Ge[9/2]-3d2(1G)4p_y2Go[7/2]                 PERM  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.50984e+03   7.6440e+02   5.7258e-04   4.3560e+02   8.0990e-07   2.7689e-03      7     72     CoI    3d8(3F)4s_b4Fe[5/2]-3d8(3F)4p_y4Fo[7/2]                 PERM  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
 3.51034e+03   3.0560e+03   2.2891e-03   4.3570e+02   3.2370e-06   1.1067e-02      5     34     NkI    3d9(2D)4s_3De[1]-3d9(2D)4p_3Po[0]                       PERM  6.45638e+03   1.3350e+06   2.9250e-04     Fe2(3d6(5D)4p_z4Po[5/2]-3d6(3D)4s_b4De[7/2])           
